OBS,PURPOSE,LUGGAGE,AGE,GENDER,TRAIN_TIME,TRAIN_COST,TRAIN_HEADWAY,SM_TIME,SM_COST,SM_HEADWAY,CAR_TIME,CAR_COST,AV_TRAIN,AV_SM,AV_CAR,CHOICE
8271,4,0,4,1,178,14,30,127,19,20,130,123,1,1,1,2
8272,4,1,3,1,165,14,120,115,15,20,182,85,1,1,1,2
8273,4,1,3,1,149,14,30,112,14,10,182,110,1,1,1,2
8274,4,1,3,1,196,14,60,119,19,30,182,68,1,1,1,3
8275,4,1,3,1,149,12,30,115,19,20,112,68,1,1,1,3
8276,4,1,3,1,196,11,60,115,14,20,140,110,1,1,1,2
8277,4,1,3,1,165,11,120,112,19,10,140,68,1,1,1,1
8278,4,1,3,1,149,14,120,119,19,10,112,85,1,1,1,3
8279,4,1,3,1,149,11,30,119,15,30,140,85,1,1,1,1
8280,4,1,3,1,196,12,60,112,15,10,112,85,1,1,1,2
8281,4,0,1,1,252,10,120,96,10,30,220,120,1,1,1,2
8282,4,0,1,1,189,8,120,102,10,30,286,96,1,1,1,2
8283,4,0,1,1,252,8,120,110,11,20,176,96,1,1,1,3
8284,4,0,1,1,210,8,60,110,11,10,286,156,1,1,1,2
8285,4,0,1,1,210,8,120,110,10,30,176,156,1,1,1,3
8286,4,0,1,1,189,8,60,110,10,20,286,120,1,1,1,2
8287,4,0,1,1,189,10,60,102,11,10,220,96,1,1,1,2
8288,4,0,1,1,189,8,120,96,11,20,220,156,1,1,1,2
8289,4,0,1,1,210,10,30,110,13,20,220,156,1,1,1,3
8290,4,0,2,0,236,90,30,92,105,10,160,68,1,1,1,3
8291,4,0,2,0,236,90,120,84,122,10,208,110,1,1,1,2
8292,4,0,2,0,236,81,30,78,112,20,208,85,1,1,1,2
8293,4,0,2,0,177,81,60,78,112,30,128,110,1,1,1,1
8294,4,0,2,0,197,90,30,78,109,30,208,68,1,1,1,3
8295,4,0,2,0,197,81,30,84,92,10,128,85,1,1,1,2
8296,4,0,2,0,197,108,60,78,118,20,128,68,1,1,1,3
8297,4,0,2,0,236,108,30,84,122,30,128,110,1,1,1,1
8298,4,0,2,0,197,90,60,84,122,30,160,85,1,1,1,2
8299,4,0,2,1,245,119,120,90,127,30,170,125,1,1,1,2
8300,4,0,2,1,184,89,120,96,105,30,221,100,1,1,1,2
8301,4,0,2,1,245,89,120,104,109,20,136,100,1,1,1,3
8302,4,0,2,1,204,89,60,104,109,10,221,162,1,1,1,2
8303,4,0,2,1,204,99,120,104,112,30,136,162,1,1,1,2
8304,4,0,2,1,184,99,60,104,112,20,221,125,1,1,1,2
8305,4,0,2,1,184,119,60,96,137,10,170,100,1,1,1,2
8306,4,0,2,1,184,99,120,90,118,20,170,162,1,1,1,2
8307,4,0,2,1,204,119,30,104,155,20,170,162,1,1,1,2
8308,4,0,3,1,188,72,120,148,76,30,100,80,1,1,1,2
8309,4,0,3,1,148,54,120,150,60,30,130,64,1,1,1,3
8310,4,0,3,1,188,54,120,152,60,20,80,64,1,1,1,2
8311,4,0,3,1,161,54,60,152,60,10,130,104,1,1,1,3
8312,4,0,3,1,161,60,120,152,65,30,80,104,1,1,1,3
8313,4,0,3,1,148,60,60,152,65,20,130,80,1,1,1,3
8314,4,0,3,1,148,72,60,150,76,10,100,64,1,1,1,3
8315,4,0,3,1,148,60,120,148,68,20,100,104,1,1,1,3
8316,4,0,3,1,161,72,30,152,84,20,100,104,1,1,1,3
8317,4,0,4,0,200,126,120,71,140,20,325,130,1,1,1,2
8318,4,0,4,0,182,126,30,63,133,10,325,169,1,1,1,2
8319,4,0,4,0,236,126,60,81,168,30,325,104,1,1,1,3
8320,4,0,4,0,182,105,30,71,146,20,200,104,1,1,1,3
8321,4,0,4,0,236,94,60,71,109,20,250,169,1,1,1,2
8322,4,0,4,0,200,94,120,63,133,10,250,104,1,1,1,2
8323,4,0,4,0,182,126,120,81,168,10,200,130,1,1,1,3
8324,4,0,4,0,182,94,30,81,112,30,250,130,1,1,1,2
8325,4,0,4,0,236,105,60,63,122,10,200,130,1,1,1,2
8326,4,0,5,1,270,126,120,90,137,30,220,130,1,1,1,2
8327,4,0,5,1,205,94,120,98,112,30,286,104,1,1,1,2
8328,4,0,5,1,270,94,120,108,118,20,176,104,1,1,1,2
8329,4,0,5,1,227,94,60,108,118,10,286,169,1,1,1,2
8330,4,0,5,1,227,105,120,108,118,30,176,169,1,1,1,2
8331,4,0,5,1,205,105,60,108,118,20,286,130,1,1,1,2
8332,4,0,5,1,205,126,60,98,146,10,220,104,1,1,1,2
8333,4,0,5,1,205,105,120,90,127,20,220,169,1,1,1,2
8334,4,0,5,1,227,126,30,108,174,20,220,169,1,1,1,2
8335,4,0,2,1,224,113,120,74,122,30,170,110,1,1,1,3
8336,4,0,2,1,170,85,120,80,97,30,221,88,1,1,1,2
8337,4,0,2,1,224,85,120,88,105,20,136,88,1,1,1,3
8338,4,0,2,1,188,85,60,88,105,10,221,143,1,1,1,2
8339,4,0,2,1,188,94,120,88,105,30,136,143,1,1,1,2
8340,4,0,2,1,170,94,60,88,105,20,221,110,1,1,1,2
8341,4,0,2,1,170,113,60,80,127,10,170,88,1,1,1,3
8342,4,0,2,1,170,94,120,74,112,20,170,143,1,1,1,2
8343,4,0,2,1,188,113,30,88,146,20,170,143,1,1,1,1
8344,4,0,2,1,106,60,30,41,71,10,90,48,1,1,1,3
8345,4,0,2,1,106,60,120,37,84,10,117,78,1,1,1,2
8346,4,0,2,1,106,54,30,34,78,20,117,60,1,1,1,2
8347,4,0,2,1,85,54,60,34,78,30,72,78,1,1,1,3
8348,4,0,2,1,92,60,30,34,74,30,117,48,1,1,1,2
8349,4,0,2,1,92,54,30,37,65,10,72,60,1,1,1,3
8350,4,0,2,1,92,72,60,34,78,20,72,48,1,1,1,3
8351,4,0,2,1,106,72,30,37,84,30,72,78,1,1,1,3
8352,4,0,2,1,92,60,60,37,84,30,90,60,1,1,1,3
8353,4,0,3,0,125,82,120,49,90,20,156,80,1,1,1,1
8354,4,0,3,0,114,82,30,44,84,10,156,104,1,1,1,1
8355,4,0,3,0,146,82,60,55,105,30,156,64,1,1,1,3
8356,4,0,3,0,114,68,30,49,90,20,96,64,1,1,1,3
8357,4,0,3,0,146,61,60,49,71,20,120,104,1,1,1,1
8358,4,0,3,0,125,61,120,44,84,10,120,64,1,1,1,1
8359,4,0,3,0,114,82,120,55,105,10,96,80,1,1,1,1
8360,4,0,3,0,114,61,30,55,74,30,120,80,1,1,1,1
8361,4,0,3,0,146,68,60,44,78,10,96,80,1,1,1,3
8362,4,0,4,0,226,101,120,171,105,20,208,80,1,1,1,3
8363,4,0,4,0,207,101,30,168,99,10,208,104,1,1,1,2
8364,4,0,4,0,265,101,60,175,112,30,208,64,1,1,1,3
8365,4,0,4,0,207,84,30,171,97,20,128,64,1,1,1,3
8366,4,0,4,0,265,76,60,171,84,20,160,104,1,1,1,2
8367,4,0,4,0,226,76,120,168,90,10,160,64,1,1,1,3
8368,4,0,4,0,207,101,120,175,112,10,128,80,1,1,1,3
8369,4,0,4,0,207,76,30,175,84,30,160,80,1,1,1,2
8370,4,0,4,0,265,84,60,168,90,10,128,80,1,1,1,3
8371,4,0,4,1,171,89,120,116,92,20,130,60,1,1,1,3
8372,4,0,4,1,155,89,30,113,90,10,130,78,1,1,1,3
8373,4,0,4,1,203,89,60,120,105,30,130,48,1,1,1,3
8374,4,0,4,1,155,74,30,116,92,20,80,48,1,1,1,3
8375,4,0,4,1,203,67,60,116,74,20,100,78,1,1,1,2
8376,4,0,4,1,171,67,120,113,84,10,100,48,1,1,1,3
8377,4,0,4,1,155,89,120,120,105,10,80,60,1,1,1,3
8378,4,0,4,1,155,67,30,120,78,30,100,60,1,1,1,3
8379,4,0,4,1,203,74,60,113,84,10,80,60,1,1,1,3
8380,4,0,4,1,176,89,120,100,97,20,156,75,1,1,1,3
8381,4,0,4,1,159,89,30,95,92,10,156,97,1,1,1,2
8382,4,0,4,1,209,89,60,106,112,30,156,60,1,1,1,3
8383,4,0,4,1,159,74,30,100,97,20,96,60,1,1,1,3
8384,4,0,4,1,209,67,60,100,76,20,120,97,1,1,1,2
8385,4,0,4,1,176,67,120,95,90,10,120,60,1,1,1,3
8386,4,0,4,1,159,89,120,106,112,10,96,75,1,1,1,3
8387,4,0,4,1,159,67,30,106,81,30,120,75,1,1,1,3
8388,4,0,4,1,209,74,60,95,84,10,96,75,1,1,1,3
8389,4,0,4,1,292,94,30,153,109,10,190,104,1,1,1,3
8390,4,0,4,1,292,94,120,145,133,10,247,169,1,1,1,2
8391,4,0,4,1,292,85,30,139,122,20,247,130,1,1,1,2
8392,4,0,4,1,234,85,60,139,122,30,152,169,1,1,1,3
8393,4,0,4,1,253,94,30,139,112,30,247,104,1,1,1,2
8394,4,0,4,1,253,85,30,145,99,10,152,130,1,1,1,3
8395,4,0,4,1,253,113,60,139,122,20,152,104,1,1,1,3
8396,4,0,4,1,292,113,30,145,133,30,152,169,1,1,1,3
8397,4,0,4,1,253,94,60,145,133,30,190,130,1,1,1,2
8398,4,0,4,1,168,101,120,85,118,20,169,85,1,1,1,3
8399,4,0,4,1,152,101,30,79,112,10,169,110,1,1,1,2
8400,4,0,4,1,200,101,60,93,137,30,169,68,1,1,1,3
8401,4,0,4,1,152,84,30,85,122,20,104,68,1,1,1,3
8402,4,0,4,1,200,76,60,85,92,20,130,110,1,1,1,2
8403,4,0,4,1,168,76,120,79,112,10,130,68,1,1,1,1
8404,4,0,4,1,152,101,120,93,137,10,104,85,1,1,1,3
8405,4,0,4,1,152,76,30,93,97,30,130,85,1,1,1,2
8406,4,0,4,1,200,84,60,79,105,10,104,85,1,1,1,3
8407,4,0,4,1,626,175,120,388,187,30,330,220,1,1,1,3
8408,4,0,4,1,475,131,120,396,146,30,429,176,1,1,1,3
8409,4,0,4,1,626,131,120,406,155,20,264,176,1,1,1,3
8410,4,0,4,1,525,131,60,406,155,10,429,286,1,1,1,2
8411,4,0,4,1,525,146,120,406,161,30,264,286,1,1,1,2
8412,4,0,4,1,475,146,60,406,161,20,429,220,1,1,1,1
8413,4,0,4,1,475,175,60,396,196,10,330,176,1,1,1,3
8414,4,0,4,1,475,146,120,388,168,20,330,286,1,1,1,2
8415,4,0,4,1,525,175,30,406,221,20,330,286,1,1,1,1
8416,4,0,2,1,214,113,120,106,133,20,221,100,1,1,1,3
8417,4,0,2,1,193,113,30,100,122,10,221,130,1,1,1,2
8418,4,0,2,1,257,113,60,114,150,30,221,80,1,1,1,3
8419,4,0,2,1,193,94,30,106,133,20,136,80,1,1,1,3
8420,4,0,2,1,257,85,60,106,99,20,170,130,1,1,1,2
8421,4,0,2,1,214,85,120,100,122,10,170,80,1,1,1,3
8422,4,0,2,1,193,113,120,114,150,10,136,100,1,1,1,3
8423,4,0,2,1,193,85,30,114,105,30,170,100,1,1,1,3
8424,4,0,2,1,257,94,60,100,112,10,136,100,1,1,1,3
8425,4,1,3,0,190,89,120,104,88,30,130,85,1,1,1,3
8426,4,1,3,0,145,67,120,107,74,30,169,68,1,1,1,3
8427,4,1,3,0,190,67,120,111,76,20,104,68,1,1,1,3
8428,4,1,3,0,160,67,60,111,76,10,169,110,1,1,1,3
8429,4,1,3,0,160,74,120,111,78,30,104,110,1,1,1,3
8430,4,1,3,0,145,74,60,111,78,20,169,85,1,1,1,3
8431,4,1,3,0,145,89,60,107,90,10,130,68,1,1,1,3
8432,4,1,3,0,145,74,120,104,81,20,130,110,1,1,1,3
8433,4,1,3,0,160,89,30,111,97,20,130,110,1,1,1,3
8434,4,1,3,1,283,146,120,95,174,20,351,165,1,1,1,2
8435,4,1,3,1,257,146,30,84,165,10,351,214,1,1,1,2
8436,4,1,3,1,336,146,60,109,207,30,351,132,1,1,1,3
8437,4,1,3,1,257,122,30,95,178,20,216,132,1,1,1,3
8438,4,1,3,1,336,110,60,95,133,20,270,214,1,1,1,2
8439,4,1,3,1,283,110,120,84,165,10,270,132,1,1,1,2
8440,4,1,3,1,257,146,120,109,207,10,216,165,1,1,1,3
8441,4,1,3,1,257,110,30,109,137,30,270,165,1,1,1,2
8442,4,1,3,1,336,122,60,84,150,10,216,165,1,1,1,2
8443,4,1,4,1,264,109,30,103,122,10,260,172,1,1,1,2
8444,4,1,4,1,264,109,120,93,150,10,338,279,1,1,1,2
8445,4,1,4,1,264,98,30,85,140,20,338,215,1,1,1,2
8446,4,1,4,1,201,98,60,85,140,30,208,279,1,1,1,2
8447,4,1,4,1,222,109,30,85,133,30,338,172,1,1,1,2
8448,4,1,4,1,222,98,30,93,112,10,208,215,1,1,1,2
8449,4,1,4,1,222,131,60,85,140,20,208,172,1,1,1,2
8450,4,1,4,1,264,131,30,93,150,30,208,279,1,1,1,2
8451,4,1,4,1,222,109,60,93,150,30,260,215,1,1,1,2
8452,4,1,2,0,328,105,30,179,112,10,190,96,1,1,1,3
8453,4,1,2,0,328,105,120,171,137,10,247,156,1,1,1,2
8454,4,1,2,0,328,94,30,165,127,20,247,120,1,1,1,2
8455,4,1,2,0,255,94,60,165,127,30,152,156,1,1,1,3
8456,4,1,2,0,279,105,30,165,122,30,247,96,1,1,1,3
8457,4,1,2,0,279,94,30,171,109,10,152,120,1,1,1,3
8458,4,1,2,0,279,126,60,165,133,20,152,96,1,1,1,3
8459,4,1,2,0,328,126,30,171,137,30,152,156,1,1,1,3
8460,4,1,2,0,279,105,60,171,137,30,190,120,1,1,1,2
8461,4,1,2,1,146,68,30,55,76,10,110,56,1,1,1,2
8462,4,1,2,1,146,68,120,49,90,10,143,91,1,1,1,2
8463,4,1,2,1,146,61,30,44,84,20,143,70,1,1,1,2
8464,4,1,2,1,114,61,60,44,84,30,88,91,1,1,1,2
8465,4,1,2,1,125,68,30,44,78,30,143,56,1,1,1,2
8466,4,1,2,1,125,61,30,49,71,10,88,70,1,1,1,2
8467,4,1,2,1,125,82,60,44,84,20,88,56,1,1,1,3
8468,4,1,2,1,146,82,30,49,90,30,88,91,1,1,1,3
8469,4,1,2,1,125,68,60,49,90,30,110,70,1,1,1,2
8470,4,1,3,1,311,84,30,226,90,10,130,64,1,1,1,3
8471,4,1,3,1,311,84,120,222,105,10,169,104,1,1,1,2
8472,4,1,3,1,311,76,30,219,97,20,169,80,1,1,1,2
8473,4,1,3,1,260,76,60,219,97,30,104,104,1,1,1,3
8474,4,1,3,1,277,84,30,219,94,30,169,64,1,1,1,3
8475,4,1,3,1,277,76,30,222,84,10,104,80,1,1,1,2
8476,4,1,3,1,277,101,60,219,105,20,104,64,1,1,1,3
8477,4,1,3,1,311,101,30,222,109,30,104,104,1,1,1,3
8478,4,1,3,1,277,84,60,222,105,30,130,80,1,1,1,3
8479,4,1,3,1,130,71,30,67,78,10,90,52,1,1,1,2
8480,4,1,3,1,130,71,120,63,90,10,117,84,1,1,1,2
8481,4,1,3,1,130,64,30,60,84,20,117,65,1,1,1,1
8482,4,1,3,1,103,64,60,60,84,30,72,84,1,1,1,3
8483,4,1,3,1,112,71,30,60,81,30,117,52,1,1,1,2
8484,4,1,3,1,112,64,30,63,74,10,72,65,1,1,1,3
8485,4,1,3,1,112,85,60,60,88,20,72,52,1,1,1,3
8486,4,1,3,1,130,85,30,63,92,30,72,84,1,1,1,3
8487,4,1,3,1,112,71,60,63,90,30,90,65,1,1,1,2
8488,4,1,3,1,211,126,120,103,137,20,208,110,1,1,1,2
8489,4,1,3,1,190,126,30,97,127,10,208,143,1,1,1,2
8490,4,1,3,1,253,126,60,111,155,30,208,88,1,1,1,3
8491,4,1,3,1,190,105,30,103,137,20,128,88,1,1,1,3
8492,4,1,3,1,253,94,60,103,105,20,160,143,1,1,1,2
8493,4,1,3,1,211,94,120,97,127,10,160,88,1,1,1,2
8494,4,1,3,1,190,126,120,111,155,10,128,110,1,1,1,3
8495,4,1,3,1,190,94,30,111,109,30,160,110,1,1,1,2
8496,4,1,3,1,253,105,60,97,118,10,128,110,1,1,1,3
8497,4,1,3,1,174,106,120,66,122,20,195,100,1,1,1,2
8498,4,1,3,1,158,106,30,60,112,10,195,130,1,1,1,2
8499,4,1,3,1,207,106,60,74,140,30,195,80,1,1,1,2
8500,4,1,3,1,158,88,30,66,122,20,120,80,1,1,1,2
8501,4,1,3,1,207,79,60,66,92,20,150,130,1,1,1,2
8502,4,1,3,1,174,79,120,60,112,10,150,80,1,1,1,2
8503,4,1,3,1,158,106,120,74,140,10,120,100,1,1,1,2
8504,4,1,3,1,158,79,30,74,97,30,150,100,1,1,1,2
8505,4,1,3,1,207,88,60,60,105,10,120,100,1,1,1,2
8506,4,1,4,0,332,131,120,163,140,30,170,100,1,1,1,2
8507,4,1,4,0,249,98,120,169,112,30,221,80,1,1,1,2
8508,4,1,4,0,332,98,120,177,118,20,136,80,1,1,1,3
8509,4,1,4,0,277,98,60,177,118,10,221,130,1,1,1,2
8510,4,1,4,0,277,109,120,177,122,30,136,130,1,1,1,2
8511,4,1,4,0,249,109,60,177,122,20,221,100,1,1,1,2
8512,4,1,4,0,249,131,60,169,146,10,170,80,1,1,1,3
8513,4,1,4,0,249,109,120,163,127,20,170,130,1,1,1,2
8514,4,1,4,0,277,131,30,177,168,20,170,130,1,1,1,3
8515,4,1,4,0,266,116,120,112,122,30,180,115,1,1,1,2
8516,4,1,4,0,206,87,120,118,99,30,234,92,1,1,1,2
8517,4,1,4,0,266,87,120,126,105,20,144,92,1,1,1,2
8518,4,1,4,0,226,87,60,126,105,10,234,149,1,1,1,2
8519,4,1,4,0,226,97,120,126,109,30,144,149,1,1,1,2
8520,4,1,4,0,206,97,60,126,109,20,234,115,1,1,1,2
8521,4,1,4,0,206,116,60,118,133,10,180,92,1,1,1,2
8522,4,1,4,0,206,97,120,112,112,20,180,149,1,1,1,2
8523,4,1,4,0,226,116,30,126,150,20,180,149,1,1,1,2
8524,4,1,4,1,182,108,120,74,122,20,208,95,1,1,1,2
8525,4,1,4,1,164,108,30,68,118,10,208,123,1,1,1,2
8526,4,1,4,1,218,108,60,82,146,30,208,76,1,1,1,3
8527,4,1,4,1,164,90,30,74,127,20,128,76,1,1,1,3
8528,4,1,4,1,218,81,60,74,94,20,160,123,1,1,1,2
8529,4,1,4,1,182,81,120,68,118,10,160,76,1,1,1,3
8530,4,1,4,1,164,108,120,82,146,10,128,95,1,1,1,3
8531,4,1,4,1,164,81,30,82,99,30,160,95,1,1,1,2
8532,4,1,4,1,218,90,60,68,109,10,128,95,1,1,1,2
8533,4,1,4,1,350,112,30,195,122,10,200,100,1,1,1,3
8534,4,1,4,1,350,112,120,187,146,10,260,162,1,1,1,3
8535,4,1,4,1,350,101,30,181,137,20,260,125,1,1,1,3
8536,4,1,4,1,268,101,60,181,137,30,160,162,1,1,1,3
8537,4,1,4,1,295,112,30,181,133,30,260,100,1,1,1,3
8538,4,1,4,1,295,101,30,187,112,10,160,125,1,1,1,3
8539,4,1,4,1,295,134,60,181,140,20,160,100,1,1,1,3
8540,4,1,4,1,350,134,30,187,150,30,160,162,1,1,1,3
8541,4,1,4,1,295,112,60,187,146,30,200,125,1,1,1,3
8542,4,1,4,1,266,131,120,87,140,30,220,115,1,1,1,3
8543,4,1,4,1,203,98,120,95,112,30,286,92,1,1,1,2
8544,4,1,4,1,266,98,120,105,118,20,176,92,1,1,1,3
8545,4,1,4,1,224,98,60,105,118,10,286,149,1,1,1,2
8546,4,1,4,1,224,109,120,105,122,30,176,149,1,1,1,2
8547,4,1,4,1,203,109,60,105,122,20,286,115,1,1,1,2
8548,4,1,4,1,203,131,60,95,150,10,220,92,1,1,1,3
8549,4,1,4,1,203,109,120,87,133,20,220,149,1,1,1,2
8550,4,1,4,1,224,131,30,105,174,20,220,149,1,1,1,1
8551,4,1,4,1,236,126,120,63,133,30,190,140,1,1,1,2
8552,4,1,4,1,182,94,120,71,109,30,247,112,1,1,1,2
8553,4,1,4,1,236,94,120,81,112,20,152,112,1,1,1,3
8554,4,1,4,1,200,94,60,81,112,10,247,182,1,1,1,2
8555,4,1,4,1,200,105,120,81,118,30,152,182,1,1,1,2
8556,4,1,4,1,182,105,60,81,118,20,247,140,1,1,1,2
8557,4,1,4,1,182,126,60,71,140,10,190,112,1,1,1,2
8558,4,1,4,1,182,105,120,63,122,20,190,182,1,1,1,2
8559,4,1,4,1,200,126,30,81,168,20,190,182,1,1,1,1
8560,4,1,4,1,180,110,120,72,127,20,221,120,1,1,1,2
8561,4,1,4,1,163,110,30,66,118,10,221,156,1,1,1,1
8562,4,1,4,1,214,110,60,80,146,30,221,96,1,1,1,3
8563,4,1,4,1,163,92,30,72,127,20,136,96,1,1,1,3
8564,4,1,4,1,214,83,60,72,97,20,170,156,1,1,1,2
8565,4,1,4,1,180,83,120,66,118,10,170,96,1,1,1,3
8566,4,1,4,1,163,110,120,80,146,10,136,120,1,1,1,3
8567,4,1,4,1,163,83,30,80,105,30,170,120,1,1,1,1
8568,4,1,4,1,214,92,60,66,109,10,136,120,1,1,1,2
8569,4,1,5,1,211,110,120,156,118,20,195,100,1,1,1,2
8570,4,1,5,1,190,110,30,153,112,10,195,130,1,1,1,2
8571,4,1,5,1,253,110,60,160,133,30,195,80,1,1,1,3
8572,4,1,5,1,190,92,30,156,112,20,120,80,1,1,1,3
8573,4,1,5,1,253,83,60,156,92,20,150,130,1,1,1,2
8574,4,1,5,1,211,83,120,153,105,10,150,80,1,1,1,3
8575,4,1,5,1,190,110,120,160,133,10,120,100,1,1,1,3
8576,4,1,5,1,190,83,30,160,94,30,150,100,1,1,1,2
8577,4,1,5,1,253,92,60,153,105,10,120,100,1,1,1,3
8578,4,1,5,1,206,92,30,73,105,10,150,80,1,1,1,3
8579,4,1,5,1,206,92,120,65,127,10,195,130,1,1,1,3
8580,4,1,5,1,206,83,30,59,118,20,195,100,1,1,1,3
8581,4,1,5,1,157,83,60,59,118,30,120,130,1,1,1,3
8582,4,1,5,1,173,92,30,59,109,30,195,80,1,1,1,3
8583,4,1,5,1,173,83,30,65,97,10,120,100,1,1,1,3
8584,4,1,5,1,173,110,60,59,118,20,120,80,1,1,1,3
8585,4,1,5,1,206,110,30,65,127,30,120,130,1,1,1,3
8586,4,1,5,1,173,92,60,65,127,30,150,100,1,1,1,3
8587,4,1,5,1,163,72,120,79,76,30,100,65,1,1,1,3
8588,4,1,5,1,124,54,120,82,60,30,130,52,1,1,1,2
8589,4,1,5,1,163,54,120,86,65,20,80,52,1,1,1,3
8590,4,1,5,1,137,54,60,86,65,10,130,84,1,1,1,2
8591,4,1,5,1,137,60,120,86,68,30,80,84,1,1,1,3
8592,4,1,5,1,124,60,60,86,68,20,130,65,1,1,1,1
8593,4,1,5,1,124,72,60,82,78,10,100,52,1,1,1,3
8594,4,1,5,1,124,60,120,79,71,20,100,84,1,1,1,2
8595,4,1,5,1,137,72,30,86,88,20,100,84,1,1,1,3
8596,4,1,5,1,322,112,30,188,122,10,230,116,1,1,1,3
8597,4,1,5,1,322,112,120,180,146,10,299,188,1,1,1,2
8598,4,1,5,1,322,101,30,174,133,20,299,145,1,1,1,2
8599,4,1,5,1,253,101,60,174,133,30,184,188,1,1,1,3
8600,4,1,5,1,276,112,30,174,127,30,299,116,1,1,1,2
8601,4,1,5,1,276,101,30,180,112,10,184,145,1,1,1,3
8602,4,1,5,1,276,134,60,174,140,20,184,116,1,1,1,3
8603,4,1,5,1,322,134,30,180,146,30,184,188,1,1,1,3
8604,4,1,5,1,276,112,60,180,146,30,230,145,1,1,1,2
8605,4,1,3,0,127,82,120,72,88,20,117,50,1,1,1,3
8606,4,1,3,0,115,82,30,69,84,10,117,65,1,1,1,2
8607,4,1,3,0,150,82,60,76,105,30,117,40,1,1,1,3
8608,4,1,3,0,115,68,30,72,90,20,72,40,1,1,1,3
8609,4,1,3,0,150,61,60,72,71,20,90,65,1,1,1,2
8610,4,1,3,0,127,61,120,69,84,10,90,40,1,1,1,3
8611,4,1,3,0,115,82,120,76,105,10,72,50,1,1,1,1
8612,4,1,3,0,115,61,30,76,74,30,90,50,1,1,1,1
8613,4,1,3,0,150,68,60,69,78,10,72,50,1,1,1,2
8614,4,1,3,1,388,122,30,174,137,10,290,120,1,1,1,2
8615,4,1,3,1,388,122,120,162,168,10,377,195,1,1,1,2
8616,4,1,3,1,388,110,30,153,155,20,377,150,1,1,1,2
8617,4,1,3,1,299,110,60,153,155,30,232,195,1,1,1,2
8618,4,1,3,1,329,122,30,153,146,30,377,120,1,1,1,2
8619,4,1,3,1,329,110,30,162,127,10,232,150,1,1,1,2
8620,4,1,3,1,329,146,60,153,161,20,232,120,1,1,1,3
8621,4,1,3,1,388,146,30,162,168,30,232,195,1,1,1,2
8622,4,1,3,1,329,122,60,162,168,30,290,150,1,1,1,2
8623,4,1,3,1,164,106,120,56,118,20,221,80,1,1,1,2
8624,4,1,3,1,150,106,30,50,112,10,221,104,1,1,1,2
8625,4,1,3,1,193,106,60,64,140,30,221,64,1,1,1,3
8626,4,1,3,1,150,88,30,56,122,20,136,64,1,1,1,3
8627,4,1,3,1,193,79,60,56,90,20,170,104,1,1,1,2
8628,4,1,3,1,164,79,120,50,112,10,170,64,1,1,1,2
8629,4,1,3,1,150,106,120,64,140,10,136,80,1,1,1,3
8630,4,1,3,1,150,79,30,64,97,30,170,80,1,1,1,2
8631,4,1,3,1,193,88,60,50,105,10,136,80,1,1,1,2
8632,4,1,3,1,267,110,120,173,112,30,160,95,1,1,1,2
8633,4,1,3,1,213,83,120,176,92,30,208,76,1,1,1,2
8634,4,1,3,1,267,83,120,180,94,20,128,76,1,1,1,2
8635,4,1,3,1,231,83,60,180,94,10,208,123,1,1,1,2
8636,4,1,3,1,231,92,120,180,99,30,128,123,1,1,1,2
8637,4,1,3,1,213,92,60,180,99,20,208,95,1,1,1,2
8638,4,1,3,1,213,110,60,176,118,10,160,76,1,1,1,3
8639,4,1,3,1,213,92,120,173,105,20,160,123,1,1,1,2
8640,4,1,3,1,231,110,30,180,133,20,160,123,1,1,1,3
8641,4,0,3,1,201,110,120,88,122,20,221,110,1,1,1,2
8642,4,0,3,1,182,110,30,82,118,10,221,143,1,1,1,2
8643,4,0,3,1,239,110,60,96,146,30,221,88,1,1,1,2
8644,4,0,3,1,182,92,30,88,127,20,136,88,1,1,1,3
8645,4,0,3,1,239,83,60,88,94,20,170,143,1,1,1,2
8646,4,0,3,1,201,83,120,82,118,10,170,88,1,1,1,2
8647,4,0,3,1,182,110,120,96,146,10,136,110,1,1,1,3
8648,4,0,3,1,182,83,30,96,99,30,170,110,1,1,1,2
8649,4,0,3,1,239,92,60,82,109,10,136,110,1,1,1,3
8650,4,0,4,1,146,68,30,55,76,10,120,60,1,1,1,2
8651,4,0,4,1,146,68,120,49,92,10,156,97,1,1,1,2
8652,4,0,4,1,146,61,30,44,84,20,156,75,1,1,1,2
8653,4,0,4,1,114,61,60,44,84,30,96,97,1,1,1,2
8654,4,0,4,1,125,68,30,44,81,30,156,60,1,1,1,2
8655,4,0,4,1,125,61,30,49,71,10,96,75,1,1,1,2
8656,4,0,4,1,125,82,60,44,84,20,96,60,1,1,1,2
8657,4,0,4,1,146,82,30,49,90,30,96,97,1,1,1,2
8658,4,0,4,1,125,68,60,49,92,30,120,75,1,1,1,2
8659,4,1,3,1,186,85,120,104,88,30,100,65,1,1,1,3
8660,4,1,3,1,150,64,120,107,74,30,130,52,1,1,1,3
8661,4,1,3,1,186,64,120,111,76,20,80,52,1,1,1,3
8662,4,1,3,1,162,64,60,111,76,10,130,84,1,1,1,2
8663,4,1,3,1,162,71,120,111,78,30,80,84,1,1,1,3
8664,4,1,3,1,150,71,60,111,78,20,130,65,1,1,1,3
8665,4,1,3,1,150,85,60,107,92,10,100,52,1,1,1,3
8666,4,1,3,1,150,71,120,104,84,20,100,84,1,1,1,2
